nuts3,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12
DEF01,0.0827898311739482,0.0839174481514586,0.08332702829310837,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190197,0.08331553555556621,0.08332702829310837,0.08334886985794418
DEF02,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEF03,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794418
DEF04,0.0827898311739482,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556619,0.08332702829310838,0.0833488698579442
DEC01,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044408,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556624,0.0833270282931084,0.08334886985794421
DEC02,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEC03,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310838,0.0833488698579442
DEC04,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794418
DEC05,0.0827898311739482,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794418
DEC06,0.08278983117394823,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.08334886985794418
DEF05,0.08278983117394824,0.0839174481514586,0.08332702829310841,0.08333363400319488,0.08332063567044407,0.0833270282931084,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.08334886985794421
DEF06,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEF07,0.08278983117394818,0.08391744815145859,0.08332702829310835,0.08333363400319484,0.08332063567044404,0.08332702829310835,0.08332702829310838,0.08332702829310835,0.08333890412190194,0.0833155355555662,0.08332702829310835,0.08334886985794418
DEF08,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556621,0.0833270282931084,0.08334886985794421
DEF09,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319488,0.08332063567044404,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.08334886985794422
DEF0A,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.0833488698579442
DEF0B,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794417
DEF0C,0.08278983117394821,0.08391744815145857,0.08332702829310837,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794418
DEF0D,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310838,0.08334886985794421
DEF0E,0.08278983117394824,0.08391744815145862,0.08332702829310841,0.08333363400319488,0.08332063567044407,0.08332702829310841,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556621,0.08332702829310841,0.08334886985794422
DEF0F,0.08278983117394821,0.08391744815145857,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310838,0.08333890412190194,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE300,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE401,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE402,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.0833270282931084,0.08334886985794418
DE403,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.08334886985794418
DE404,0.08278983117394824,0.08391744815145862,0.0833270282931084,0.08333363400319488,0.08332063567044407,0.0833270282931084,0.08332702829310841,0.0833270282931084,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.0833488698579442
DE405,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.0833270282931084,0.08334886985794418
DE406,0.08278983117394821,0.08391744815145857,0.08332702829310835,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DE407,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556624,0.0833270282931084,0.08334886985794421
DE408,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE409,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556623,0.0833270282931084,0.08334886985794421
DE40A,0.0827898311739482,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.08331553555556621,0.08332702829310838,0.08334886985794421
DE40B,0.08278983117394821,0.08391744815145862,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310841,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310838,0.0833488698579442
DE40C,0.0827898311739482,0.08391744815145857,0.0833270282931084,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310837,0.0833270282931084,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.08334886985794417
DE40D,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE40E,0.08278983117394821,0.08391744815145859,0.08332702829310841,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310841,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.0833488698579442
DE40F,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DE40G,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190198,0.08331553555556621,0.08332702829310838,0.08334886985794421
DE40H,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.0833270282931084,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.08334886985794421
DE40I,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.0833155355555662,0.0833270282931084,0.08334886985794421
DE803,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DE804,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE80J,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.0833270282931084,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DE80K,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.0833270282931084,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DE80L,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE80M,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DE80N,0.08278983117394823,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DE80O,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.0833488698579442
DED41,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.08334886985794421
DED42,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319484,0.08332063567044402,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190192,0.0833155355555662,0.08332702829310838,0.08334886985794418
DED43,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DED44,0.08278983117394824,0.0839174481514586,0.0833270282931084,0.08333363400319488,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.08334886985794422
DED45,0.08278983117394824,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310841,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DED21,0.08278983117394823,0.08391744815145862,0.08332702829310841,0.08333363400319488,0.08332063567044408,0.0833270282931084,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.08334886985794422
DED2C,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.0833270282931084,0.08334886985794421
DED2D,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.0833488698579442
DED2E,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044408,0.08332702829310841,0.08332702829310838,0.08332702829310841,0.08333890412190197,0.08331553555556621,0.08332702829310841,0.0833488698579442
DED2F,0.08278983117394823,0.08391744815145863,0.0833270282931084,0.08333363400319488,0.08332063567044407,0.08332702829310841,0.0833270282931084,0.0833270282931084,0.083338904121902,0.08331553555556623,0.08332702829310841,0.08334886985794421
DED51,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319485,0.08332063567044402,0.08332702829310837,0.08332702829310835,0.08332702829310835,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.08334886985794417
DED52,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DED53,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319486,0.08332063567044402,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556619,0.08332702829310837,0.08334886985794418
DEE01,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794421
DEE02,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEE03,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DEE04,0.08278983117394821,0.08391744815145862,0.0833270282931084,0.08333363400319485,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEE05,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794421
DEE07,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794417
DEE08,0.08278983117394821,0.08391744815145857,0.0833270282931084,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEE09,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310838,0.0833488698579442
DEE06,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DEE0A,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEE0B,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794418
DEE0C,0.0827898311739482,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEE0D,0.08278983117394823,0.08391744815145857,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEE0E,0.08278983117394823,0.0839174481514586,0.08332702829310841,0.08333363400319486,0.08332063567044407,0.08332702829310841,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556623,0.08332702829310841,0.08334886985794421
DEG01,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEG02,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.08334886985794421
DEG03,0.08278983117394824,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.08332702829310841,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310841,0.08334886985794421
DEG04,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEG05,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794421
DEG0N,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEG06,0.08278983117394823,0.08391744815145862,0.08332702829310841,0.08333363400319489,0.0833206356704441,0.08332702829310838,0.08332702829310841,0.08332702829310841,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.08334886985794421
DEG07,0.0827898311739482,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEG0P,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.0833270282931084,0.0833488698579442
DEG09,0.0827898311739482,0.0839174481514586,0.08332702829310837,0.08333363400319486,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DEG0A,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEG0B,0.0827898311739482,0.08391744815145857,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DEG0C,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556619,0.08332702829310838,0.0833488698579442
DEG0D,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319485,0.08332063567044402,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.08334886985794417
DEG0E,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310841,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEG0F,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044402,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794421
DEG0G,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEG0H,0.08278983117394823,0.08391744815145857,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556619,0.08332702829310838,0.08334886985794418
DEG0I,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEG0J,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794421
DEG0K,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310837,0.08334886985794421
DEG0L,0.08278983117394823,0.08391744815145862,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.0833270282931084,0.0833488698579442
DEG0M,0.0827898311739482,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794421
DE600,0.0827898311739482,0.08391744815145857,0.08332702829310838,0.08333363400319484,0.08332063567044402,0.08332702829310835,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310835,0.0833488698579442
