nuts3,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8,Period 9,Period 10,Period 11,Period 12
DE911,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.08334886985794418
DE912,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310837,0.08334886985794418
DE913,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310837,0.08334886985794417
DE914,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE91C,0.0827898311739482,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DE916,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794418
DE917,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE918,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.0833270282931084,0.08332702829310837,0.08332702829310837,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794418
DE91A,0.08278983117394823,0.08391744815145859,0.0833270282931084,0.08333363400319486,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.0833270282931084,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DE91B,0.08278983117394823,0.08391744815145857,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE929,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.08334886985794421
DE922,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DE923,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE925,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044402,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794418
DE926,0.0827898311739482,0.08391744815145857,0.08332702829310838,0.08333363400319484,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.08334886985794417
DE927,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310835,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794417
DE928,0.08278983117394824,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044408,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DE931,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794418
DE932,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044402,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DE933,0.08278983117394824,0.0839174481514586,0.08332702829310841,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556623,0.08332702829310838,0.08334886985794421
DE934,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE935,0.08278983117394823,0.08391744815145862,0.08332702829310841,0.08333363400319488,0.08332063567044407,0.08332702829310841,0.08332702829310841,0.08332702829310841,0.08333890412190198,0.08331553555556623,0.0833270282931084,0.08334886985794421
DE936,0.08278983117394823,0.08391744815145859,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310837,0.0833488698579442
DE937,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DE938,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE939,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE93A,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE93B,0.08278983117394823,0.08391744815145862,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DE941,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE942,0.0827898311739482,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DE943,0.08278983117394823,0.08391744815145859,0.08332702829310837,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190197,0.0833155355555662,0.08332702829310837,0.0833488698579442
DE944,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794421
DE945,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.0833488698579442
DE946,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE947,0.08278983117394821,0.08391744815145857,0.08332702829310837,0.08333363400319484,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE948,0.0827898311739482,0.08391744815145862,0.08332702829310838,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE949,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556621,0.0833270282931084,0.08334886985794421
DE94A,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319484,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DE94B,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794421
DE94C,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.0833488698579442
DE94D,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319484,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794418
DE94E,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE94F,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310841,0.08332702829310838,0.08332702829310838,0.08333890412190198,0.08331553555556623,0.08332702829310841,0.08334886985794418
DE94G,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794418
DE94H,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794418
DE501,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.08331553555556621,0.08332702829310838,0.0833488698579442
DE502,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEA11,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319485,0.08332063567044404,0.0833270282931084,0.08332702829310837,0.0833270282931084,0.08333890412190195,0.0833155355555662,0.0833270282931084,0.0833488698579442
DEA12,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.08334886985794418
DEA13,0.0827898311739482,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DEA14,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319484,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEA15,0.08278983117394823,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEA16,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.0833488698579442
DEA17,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.0833155355555662,0.08332702829310837,0.0833488698579442
DEA18,0.0827898311739482,0.08391744815145857,0.08332702829310837,0.08333363400319484,0.08332063567044402,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEA19,0.08278983117394823,0.08391744815145862,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.08334886985794418
DEA1A,0.08278983117394821,0.08391744815145862,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556621,0.0833270282931084,0.08334886985794421
DEA1B,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA1C,0.08278983117394823,0.08391744815145862,0.0833270282931084,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310841,0.08334886985794421
DEA1D,0.0827898311739482,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DEA1E,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.08334886985794418
DEA1F,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.0833488698579442
DEA22,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190198,0.08331553555556621,0.0833270282931084,0.08334886985794421
DEA23,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794421
DEA24,0.08278983117394821,0.08391744815145859,0.0833270282931084,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.08334886985794418
DEA2D,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.0833270282931084,0.08334886985794418
DEA26,0.08278983117394823,0.08391744815145862,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.0833488698579442
DEA27,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044402,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.08334886985794418
DEA28,0.08278983117394818,0.08391744815145857,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.0833155355555662,0.08332702829310838,0.08334886985794417
DEA29,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA2A,0.08278983117394821,0.08391744815145859,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA2B,0.08278983117394823,0.08391744815145862,0.08332702829310838,0.08333363400319486,0.08332063567044408,0.0833270282931084,0.08332702829310838,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794421
DEA2C,0.08278983117394821,0.08391744815145857,0.08332702829310835,0.08333363400319485,0.08332063567044404,0.08332702829310835,0.08332702829310835,0.08332702829310835,0.08333890412190194,0.0833155355555662,0.08332702829310835,0.08334886985794418
DEA31,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEA32,0.0827898311739482,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190197,0.0833155355555662,0.0833270282931084,0.0833488698579442
DEA33,0.08278983117394821,0.0839174481514586,0.08332702829310838,0.08333363400319486,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA34,0.08278983117394823,0.08391744815145859,0.0833270282931084,0.08333363400319488,0.08332063567044405,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.08334886985794421
DEA35,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556623,0.08332702829310838,0.08334886985794421
DEA36,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310837,0.0833488698579442
DEA37,0.08278983117394824,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190197,0.08331553555556624,0.0833270282931084,0.0833488698579442
DEA38,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319484,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310837,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.0833488698579442
DEA41,0.08278983117394823,0.0839174481514586,0.0833270282931084,0.08333363400319488,0.08332063567044407,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA42,0.08278983117394821,0.08391744815145857,0.0833270282931084,0.08333363400319486,0.08332063567044404,0.08332702829310838,0.0833270282931084,0.0833270282931084,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.08334886985794418
DEA43,0.08278983117394821,0.08391744815145857,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310837,0.08332702829310837,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA44,0.0827898311739482,0.0839174481514586,0.08332702829310838,0.08333363400319484,0.08332063567044404,0.08332702829310837,0.08332702829310837,0.08332702829310838,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.0833488698579442
DEA45,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319488,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310837,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEA46,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044407,0.0833270282931084,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556621,0.0833270282931084,0.0833488698579442
DEA47,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310835,0.0833270282931084,0.08333890412190195,0.08331553555556621,0.08332702829310838,0.08334886985794418
DEA51,0.08278983117394821,0.08391744815145857,0.08332702829310837,0.08333363400319486,0.08332063567044407,0.0833270282931084,0.08332702829310837,0.08332702829310838,0.08333890412190197,0.0833155355555662,0.0833270282931084,0.0833488698579442
DEA52,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.08331553555556619,0.08332702829310837,0.0833488698579442
DEA53,0.08278983117394821,0.08391744815145859,0.08332702829310837,0.08333363400319485,0.08332063567044404,0.08332702829310835,0.08332702829310837,0.08332702829310837,0.08333890412190195,0.08331553555556621,0.08332702829310835,0.08334886985794418
DEA54,0.08278983117394818,0.08391744815145856,0.08332702829310835,0.08333363400319484,0.08332063567044402,0.08332702829310837,0.08332702829310837,0.08332702829310835,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.08334886985794417
DEA55,0.08278983117394821,0.0839174481514586,0.0833270282931084,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA56,0.08278983117394823,0.08391744815145859,0.08332702829310838,0.08333363400319486,0.08332063567044405,0.08332702829310838,0.0833270282931084,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA57,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310838,0.0833488698579442
DEA58,0.08278983117394824,0.0839174481514586,0.0833270282931084,0.08333363400319488,0.08332063567044408,0.0833270282931084,0.0833270282931084,0.0833270282931084,0.08333890412190198,0.08331553555556624,0.0833270282931084,0.08334886985794421
DEA59,0.08278983117394823,0.0839174481514586,0.08332702829310838,0.08333363400319488,0.08332063567044405,0.08332702829310838,0.08332702829310841,0.08332702829310838,0.08333890412190197,0.08331553555556623,0.08332702829310838,0.08334886985794421
DEA5A,0.08278983117394821,0.0839174481514586,0.08332702829310837,0.08333363400319485,0.08332063567044405,0.08332702829310838,0.08332702829310838,0.08332702829310838,0.08333890412190197,0.08331553555556621,0.08332702829310838,0.0833488698579442
DEA5B,0.08278983117394821,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044402,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190195,0.0833155355555662,0.08332702829310837,0.08334886985794418
DEA5C,0.0827898311739482,0.08391744815145859,0.08332702829310838,0.08333363400319485,0.08332063567044404,0.08332702829310837,0.08332702829310838,0.08332702829310838,0.08333890412190194,0.08331553555556619,0.08332702829310837,0.08334886985794417
